name,id,genres,followers,popularity,spotify_url
Duster,5AyEXCtu3xnnsTGCo4RVZh,"corecore, pov: indie, slowcore",1038618,66,https://open.spotify.com/artist/5AyEXCtu3xnnsTGCo4RVZh
PXNDX,5NNlkZBrBpOJ7C11JwVxIj,"emo mexicano, latin alternative, latin rock, mexican pop punk, mexican rock, punk rock mexicano, rock en espanol",1458928,66,https://open.spotify.com/artist/5NNlkZBrBpOJ7C11JwVxIj
Slayer,1IQ2e1buppatiN1bxUVkrk,"alternative metal, death metal, groove metal, hard rock, metal, old school thrash, rock, speed metal, thrash metal",3954818,65,https://open.spotify.com/artist/1IQ2e1buppatiN1bxUVkrk
Trivium,278ZYwGhdK6QTzE3MFePnP,"alternative metal, groove metal, melodic metalcore, melodic thrash, metal, metalcore, nu metal, post-grunge",1573058,60,https://open.spotify.com/artist/278ZYwGhdK6QTzE3MFePnP
Testament,28hJdGN1Awf7u3ifk2lVkg,"alternative metal, groove metal, hard rock, metal, old school thrash, thrash metal",1085653,57,https://open.spotify.com/artist/28hJdGN1Awf7u3ifk2lVkg
Sepultura,6JW8wliOEwaDZ231ZY7cf4,"alternative metal, brazilian groove metal, brazilian metal, brazilian thrash metal, death metal, deathrash, groove metal, hard rock, latin metal, metal, metal mineiro, nu metal, old school thrash, speed metal, thrash metal",1960443,60,https://open.spotify.com/artist/6JW8wliOEwaDZ231ZY7cf4
Anthrax,3JysSUOyfVs1UQ0UaESheP,"alternative metal, glam metal, groove metal, hard rock, metal, nu metal, old school thrash, rap metal, rock, speed metal, thrash metal",1674582,54,https://open.spotify.com/artist/3JysSUOyfVs1UQ0UaESheP
Helloween,4pQN0GB0fNEEOfQCaWotsY,"german metal, german power metal, hard rock, metal, old school thrash, power metal, speed metal, symphonic metal, thrash metal",1239823,56,https://open.spotify.com/artist/4pQN0GB0fNEEOfQCaWotsY
The Animals,3ICflSq6ZgYAIrm2CTkfVP,"album rock, british invasion, classic rock, hard rock, protopunk, psychedelic rock, rock",2419495,64,https://open.spotify.com/artist/3ICflSq6ZgYAIrm2CTkfVP
The Hollies,6waa8mKu91GjzD4NlONlNJ,"album rock, british invasion, classic rock, folk rock, mellow gold, merseybeat, soft rock",1192356,63,https://open.spotify.com/artist/6waa8mKu91GjzD4NlONlNJ
The Moody Blues,5BcZ22XONcRoLhTbZRuME1,"album rock, art rock, british invasion, classic rock, country rock, flute rock, folk rock, mellow gold, progressive rock, rock, singer-songwriter, soft rock, symphonic rock",1345136,57,https://open.spotify.com/artist/5BcZ22XONcRoLhTbZRuME1
Cyndi Lauper,2BTZIqw0ntH9MvilQ3ewNY,"dance pop, new wave pop, permanent wave, soft rock",2746042,73,https://open.spotify.com/artist/2BTZIqw0ntH9MvilQ3ewNY
R.E.M.,4KWTAlx2RvbpseOGMEmROg,"alternative rock, athens indie, permanent wave, rock",4573056,72,https://open.spotify.com/artist/4KWTAlx2RvbpseOGMEmROg
No Doubt,0cQbJU1aAzvbEmTuljWLlF,"dance pop, dance rock, permanent wave, pop rock, rock",2841401,68,https://open.spotify.com/artist/0cQbJU1aAzvbEmTuljWLlF
Pixies,6zvul52xwTWzilBZl6BUbT,"alternative rock, boston rock, permanent wave, rock",2994529,69,https://open.spotify.com/artist/6zvul52xwTWzilBZl6BUbT
The Cardigans,1tqZaCwM57UFKjWoYwMLrw,"lilith, new wave pop, permanent wave, pop rock, swedish pop",1312162,68,https://open.spotify.com/artist/1tqZaCwM57UFKjWoYwMLrw
Lenny Kravitz,5gznATMVO85ZcLTkE9ULU7,"permanent wave, rock",3278662,71,https://open.spotify.com/artist/5gznATMVO85ZcLTkE9ULU7
Audioslave,2ziB7fzrXBoh1HUPS6sVFn,"alternative metal, alternative rock, grunge, hard rock, nu metal, permanent wave, post-grunge, rock, supergroup",4517211,68,https://open.spotify.com/artist/2ziB7fzrXBoh1HUPS6sVFn
Blur,7MhMgCo0Bl0Kukl93PZbYS,"alternative rock, britpop, madchester, permanent wave, rock",3366220,69,https://open.spotify.com/artist/7MhMgCo0Bl0Kukl93PZbYS
Sting,0Ty63ceoRnnJKVEYP0VQpk,"permanent wave, soft rock, sophisti-pop",3339296,70,https://open.spotify.com/artist/0Ty63ceoRnnJKVEYP0VQpk
Fiona Apple,3g2kUQ6tHLLbmkV7T4GPtL,"art pop, chamber pop, dark pop, lilith, permanent wave, piano rock, singer-songwriter",1463101,63,https://open.spotify.com/artist/3g2kUQ6tHLLbmkV7T4GPtL
Jeff Buckley,3nnQpaTvKb5jCQabZefACI,"melancholia, permanent wave, singer-songwriter",1384915,64,https://open.spotify.com/artist/3nnQpaTvKb5jCQabZefACI
Snow Patrol,3rIZMv9rysU7JkLzEaC5Jp,"irish rock, modern rock, neo mellow, permanent wave, pop rock",3002464,68,https://open.spotify.com/artist/3rIZMv9rysU7JkLzEaC5Jp
Matchbox Twenty,3Ngh2zDBRPEriyxQDAMKd1,"neo mellow, pop rock, post-grunge",2507564,67,https://open.spotify.com/artist/3Ngh2zDBRPEriyxQDAMKd1
Rob Zombie,3HVdAiMNjYrQIKlOGxoGh5,"alternative metal, hard rock, industrial metal, industrial rock, nu metal, post-grunge, rock",3008705,67,https://open.spotify.com/artist/3HVdAiMNjYrQIKlOGxoGh5
Soundgarden,5xUf6j4upBrXZPg6AI4MRK,"alternative metal, alternative rock, classic rock, grunge, hard rock, nu metal, rock",4425922,67,https://open.spotify.com/artist/5xUf6j4upBrXZPg6AI4MRK
